store_id	正式店名	店名かな	別名・旧名	施設区分	大ジャンル	小ジャンル	都道府県	市区町村	住所	緯度	経度	最寄駅・交通	電話番号	公式URL	食べログURL	GoogleマップURL	営業状態	予約区分	昼予算	夜予算	最終確認日	確認状態	備考
FOD-1710	ラ･メゾン･デュ･ショコラ 丸の内店			飲食店	スイーツ	食べログ スイーツ 百名店 2020	東京都					東京都 有楽町駅			https://tabelog.com/tokyo/A1301/A130102/13000036/		未確認				46232	店舗照合済	食べログ 百名店 2020 / スイーツ TOKYO / Tabelog ID 13000036 / https://award.tabelog.com/hyakumeiten/sweets_tokyo/2020
FOD-1711	ひみつ堂			飲食店	スイーツ	食べログ スイーツ 百名店 2020	東京都					東京都 千駄木駅			https://tabelog.com/tokyo/A1311/A131106/13126796/		未確認				46232	店舗照合済	食べログ 百名店 2020 / スイーツ TOKYO / Tabelog ID 13126796 / https://award.tabelog.com/hyakumeiten/sweets_tokyo/2020
FOD-1712	亀十			飲食店	スイーツ	食べログ スイーツ 百名店 2020	東京都					東京都 浅草（東武・都営・メトロ）駅			https://tabelog.com/tokyo/A1311/A131102/13003655/		未確認				46232	店舗照合済	食べログ 百名店 2020 / スイーツ TOKYO / Tabelog ID 13003655 / https://award.tabelog.com/hyakumeiten/sweets_tokyo/2020
FOD-1713	すずめや			飲食店	スイーツ	食べログ スイーツ 百名店 2020	東京都					東京都 池袋駅			https://tabelog.com/tokyo/A1305/A130501/13009255/		未確認				46232	店舗照合済	食べログ 百名店 2020 / スイーツ TOKYO / Tabelog ID 13009255 / https://award.tabelog.com/hyakumeiten/sweets_tokyo/2020
FOD-1714	瑞穂			飲食店	スイーツ	食べログ スイーツ 百名店 2020	東京都					東京都 明治神宮前駅			https://tabelog.com/tokyo/A1306/A130601/13001154/		未確認				46232	店舗照合済	食べログ 百名店 2020 / スイーツ TOKYO / Tabelog ID 13001154 / https://award.tabelog.com/hyakumeiten/sweets_tokyo/2020
FOD-1715	うさぎや			飲食店	スイーツ	食べログ スイーツ 百名店 2020	東京都					東京都 阿佐ケ谷駅			https://tabelog.com/tokyo/A1319/A131905/13000731/		未確認				46232	店舗照合済	食べログ 百名店 2020 / スイーツ TOKYO / Tabelog ID 13000731 / https://award.tabelog.com/hyakumeiten/sweets_tokyo/2020
FOD-1716	アステリスク			飲食店	スイーツ	食べログ スイーツ 百名店 2020	東京都					東京都 代々木上原駅			https://tabelog.com/tokyo/A1318/A131811/13140735/		未確認				46232	店舗照合済	食べログ 百名店 2020 / スイーツ TOKYO / Tabelog ID 13140735 / https://award.tabelog.com/hyakumeiten/sweets_tokyo/2020
FOD-1717	パティスリーサロン・ドゥ・テ アミティエ			飲食店	スイーツ	食べログ スイーツ 百名店 2020	東京都					東京都 神楽坂駅			https://tabelog.com/tokyo/A1309/A130905/13047005/		未確認				46232	店舗照合済	食べログ 百名店 2020 / スイーツ TOKYO / Tabelog ID 13047005 / https://award.tabelog.com/hyakumeiten/sweets_tokyo/2020
FOD-1718	レ・カカオ			飲食店	スイーツ	食べログ スイーツ 百名店 2020	東京都					東京都 五反田駅			https://tabelog.com/tokyo/A1316/A131603/13203619/		未確認				46232	店舗照合済	食べログ 百名店 2020 / スイーツ TOKYO / Tabelog ID 13203619 / https://award.tabelog.com/hyakumeiten/sweets_tokyo/2020
FOD-1719	ショコラティエ パレ ド オール 東京			飲食店	スイーツ	食べログ スイーツ 百名店 2020	東京都					東京都 大手町駅			https://tabelog.com/tokyo/A1302/A130201/13038473/		未確認				46232	店舗照合済	食べログ 百名店 2020 / スイーツ TOKYO / Tabelog ID 13038473 / https://award.tabelog.com/hyakumeiten/sweets_tokyo/2020
FOD-1720	ラ・プレシューズ 紀尾井町店			飲食店	スイーツ	食べログ スイーツ 百名店 2020	東京都					東京都 永田町駅			https://tabelog.com/tokyo/A1308/A130801/13198490/		未確認				46232	店舗照合済	食べログ 百名店 2020 / スイーツ TOKYO / Tabelog ID 13198490 / https://award.tabelog.com/hyakumeiten/sweets_tokyo/2020
FOD-1721	草月			飲食店	スイーツ	食べログ スイーツ 百名店 2020	東京都					東京都 東十条駅			https://tabelog.com/tokyo/A1323/A132304/13003793/		未確認				46232	店舗照合済	食べログ 百名店 2020 / スイーツ TOKYO / Tabelog ID 13003793 / https://award.tabelog.com/hyakumeiten/sweets_tokyo/2020
FOD-1722	たいやき ひいらぎ			飲食店	スイーツ	食べログ スイーツ 百名店 2020	東京都					東京都 恵比寿駅			https://tabelog.com/tokyo/A1303/A130302/13026096/		未確認				46232	店舗照合済	食べログ 百名店 2020 / スイーツ TOKYO / Tabelog ID 13026096 / https://award.tabelog.com/hyakumeiten/sweets_tokyo/2020
FOD-1723	廚 菓子 くろぎ			飲食店	スイーツ	食べログ スイーツ 百名店 2020	東京都					東京都 本郷三丁目駅			https://tabelog.com/tokyo/A1310/A131004/13167993/		未確認				46232	店舗照合済	食べログ 百名店 2020 / スイーツ TOKYO / Tabelog ID 13167993 / https://award.tabelog.com/hyakumeiten/sweets_tokyo/2020
FOD-1724	エシレ・メゾン デュ ブール			飲食店	スイーツ	食べログ スイーツ 百名店 2020	東京都					東京都 二重橋前駅			https://tabelog.com/tokyo/A1302/A130201/13096439/		未確認				46232	店舗照合済	食べログ 百名店 2020 / スイーツ TOKYO / Tabelog ID 13096439 / https://award.tabelog.com/hyakumeiten/sweets_tokyo/2020
FOD-1725	フレデリック カッセル 銀座三越			飲食店	スイーツ	食べログ スイーツ 百名店 2020	東京都					東京都 銀座駅			https://tabelog.com/tokyo/A1301/A130101/13116839/		未確認				46232	店舗照合済	食べログ 百名店 2020 / スイーツ TOKYO / Tabelog ID 13116839 / https://award.tabelog.com/hyakumeiten/sweets_tokyo/2020
FOD-1726	PATISSERIE ASAKO IWAYANAGI			飲食店	スイーツ	食べログ スイーツ 百名店 2020	東京都					東京都 等々力駅			https://tabelog.com/tokyo/A1317/A131715/13189509/		未確認				46232	店舗照合済	食べログ 百名店 2020 / スイーツ TOKYO / Tabelog ID 13189509 / https://award.tabelog.com/hyakumeiten/sweets_tokyo/2020
FOD-1727	ちもと			飲食店	スイーツ	食べログ スイーツ 百名店 2020	東京都					東京都 都立大学駅			https://tabelog.com/tokyo/A1317/A131702/13003218/		未確認				46232	店舗照合済	食べログ 百名店 2020 / スイーツ TOKYO / Tabelog ID 13003218 / https://award.tabelog.com/hyakumeiten/sweets_tokyo/2020
FOD-1728	パティスリー・スリール			飲食店	スイーツ	食べログ スイーツ 百名店 2020	東京都					東京都 祐天寺駅			https://tabelog.com/tokyo/A1317/A131701/13018799/		未確認				46232	店舗照合済	食べログ 百名店 2020 / スイーツ TOKYO / Tabelog ID 13018799 / https://award.tabelog.com/hyakumeiten/sweets_tokyo/2020
FOD-1729	和kitchen かんな			飲食店	スイーツ	食べログ スイーツ 百名店 2020	東京都					東京都 三軒茶屋駅			https://tabelog.com/tokyo/A1317/A131706/13156812/		未確認				46232	店舗照合済	食べログ 百名店 2020 / スイーツ TOKYO / Tabelog ID 13156812 / https://award.tabelog.com/hyakumeiten/sweets_tokyo/2020
FOD-1730	パティスリー SATSUKI			飲食店	スイーツ	食べログ スイーツ 百名店 2020	東京都					東京都 麹町駅			https://tabelog.com/tokyo/A1308/A130803/13000178/		未確認				46232	店舗照合済	食べログ 百名店 2020 / スイーツ TOKYO / Tabelog ID 13000178 / https://award.tabelog.com/hyakumeiten/sweets_tokyo/2020
FOD-1731	紀の善			飲食店	スイーツ	食べログ スイーツ 百名店 2020	東京都					東京都 飯田橋駅			https://tabelog.com/tokyo/A1309/A130905/13000478/		未確認				46232	店舗照合済	食べログ 百名店 2020 / スイーツ TOKYO / Tabelog ID 13000478 / https://award.tabelog.com/hyakumeiten/sweets_tokyo/2020
FOD-1732	一幸庵			飲食店	スイーツ	食べログ スイーツ 百名店 2020	東京都					東京都 茗荷谷駅			https://tabelog.com/tokyo/A1323/A132302/13005076/		未確認				46232	店舗照合済	食べログ 百名店 2020 / スイーツ TOKYO / Tabelog ID 13005076 / https://award.tabelog.com/hyakumeiten/sweets_tokyo/2020
FOD-1733	うさぎや			飲食店	スイーツ	食べログ スイーツ 百名店 2020	東京都					東京都 上野広小路駅			https://tabelog.com/tokyo/A1311/A131101/13003599/		未確認				46232	店舗照合済	食べログ 百名店 2020 / スイーツ TOKYO / Tabelog ID 13003599 / https://award.tabelog.com/hyakumeiten/sweets_tokyo/2020
FOD-1734	浪花家総本店			飲食店	スイーツ	食べログ スイーツ 百名店 2020	東京都					東京都 麻布十番駅			https://tabelog.com/tokyo/A1307/A130702/13002775/		未確認				46232	店舗照合済	食べログ 百名店 2020 / スイーツ TOKYO / Tabelog ID 13002775 / https://award.tabelog.com/hyakumeiten/sweets_tokyo/2020
FOD-1735	リベルターブル 赤坂店			飲食店	スイーツ	食べログ スイーツ 百名店 2020	東京都					東京都 赤坂駅			https://tabelog.com/tokyo/A1308/A130801/13160987/		未確認				46232	店舗照合済	食べログ 百名店 2020 / スイーツ TOKYO / Tabelog ID 13160987 / https://award.tabelog.com/hyakumeiten/sweets_tokyo/2020
FOD-1736	たいやき わかば			飲食店	スイーツ	食べログ スイーツ 百名店 2020	東京都					東京都 四ツ谷駅			https://tabelog.com/tokyo/A1309/A130902/13000848/		未確認				46232	店舗照合済	食べログ 百名店 2020 / スイーツ TOKYO / Tabelog ID 13000848 / https://award.tabelog.com/hyakumeiten/sweets_tokyo/2020
FOD-1737	ロートンヌ 中野店			飲食店	スイーツ	食べログ スイーツ 百名店 2020	東京都					東京都 新江古田駅			https://tabelog.com/tokyo/A1321/A132101/13118933/		未確認				46232	店舗照合済	食べログ 百名店 2020 / スイーツ TOKYO / Tabelog ID 13118933 / https://award.tabelog.com/hyakumeiten/sweets_tokyo/2020
FOD-1738	パティスリー イル・プルー・シュル・ラ・セーヌ			飲食店	スイーツ	食べログ スイーツ 百名店 2020	東京都					東京都 代官山駅			https://tabelog.com/tokyo/A1303/A130303/13001912/		未確認				46232	店舗照合済	食べログ 百名店 2020 / スイーツ TOKYO / Tabelog ID 13001912 / https://award.tabelog.com/hyakumeiten/sweets_tokyo/2020
FOD-1739	アヴランシュ・ゲネー			飲食店	スイーツ	食べログ スイーツ 百名店 2020	東京都					東京都 春日駅			https://tabelog.com/tokyo/A1310/A131004/13186450/		未確認				46232	店舗照合済	食べログ 百名店 2020 / スイーツ TOKYO / Tabelog ID 13186450 / https://award.tabelog.com/hyakumeiten/sweets_tokyo/2020
FOD-1740	ホレンディッシェ・カカオシュトゥーベ 新宿伊勢丹店			飲食店	スイーツ	食べログ スイーツ 百名店 2020	東京都					東京都 新宿三丁目駅			https://tabelog.com/tokyo/A1304/A130401/13097078/		未確認				46232	店舗照合済	食べログ 百名店 2020 / スイーツ TOKYO / Tabelog ID 13097078 / https://award.tabelog.com/hyakumeiten/sweets_tokyo/2020
FOD-1741	ツッカベッカライ カヤヌマ			飲食店	スイーツ	食べログ スイーツ 百名店 2020	東京都					東京都 溜池山王駅			https://tabelog.com/tokyo/A1308/A130802/13002756/		未確認				46232	店舗照合済	食べログ 百名店 2020 / スイーツ TOKYO / Tabelog ID 13002756 / https://award.tabelog.com/hyakumeiten/sweets_tokyo/2020
FOD-1742	モンサンクレール			飲食店	スイーツ	食べログ スイーツ 百名店 2020	東京都					東京都 自由が丘駅			https://tabelog.com/tokyo/A1317/A131703/13003221/		未確認				46232	店舗照合済	食べログ 百名店 2020 / スイーツ TOKYO / Tabelog ID 13003221 / https://award.tabelog.com/hyakumeiten/sweets_tokyo/2020
FOD-1743	フルーツパーラーゴトー			飲食店	スイーツ	食べログ スイーツ 百名店 2020	東京都					東京都 浅草（つくばＥＸＰ）駅			https://tabelog.com/tokyo/A1311/A131102/13095672/		未確認				46232	店舗照合済	食べログ 百名店 2020 / スイーツ TOKYO / Tabelog ID 13095672 / https://award.tabelog.com/hyakumeiten/sweets_tokyo/2020
FOD-1744	だるまや餅菓子店			飲食店	スイーツ	食べログ スイーツ 百名店 2020	東京都					東京都 十条駅			https://tabelog.com/tokyo/A1323/A132304/13008769/		未確認				46232	店舗照合済	食べログ 百名店 2020 / スイーツ TOKYO / Tabelog ID 13008769 / https://award.tabelog.com/hyakumeiten/sweets_tokyo/2020
FOD-1745	パティスリィ ドゥ・ボン・クーフゥ 武蔵小山本店			飲食店	スイーツ	食べログ スイーツ 百名店 2020	東京都					東京都 武蔵小山駅			https://tabelog.com/tokyo/A1317/A131710/13032289/		未確認				46232	店舗照合済	食べログ 百名店 2020 / スイーツ TOKYO / Tabelog ID 13032289 / https://award.tabelog.com/hyakumeiten/sweets_tokyo/2020
FOD-1746	パティスリー タダシ ヤナギ 八雲店			飲食店	スイーツ	食べログ スイーツ 百名店 2020	東京都					東京都 都立大学駅			https://tabelog.com/tokyo/A1317/A131702/13019733/		未確認				46232	店舗照合済	食べログ 百名店 2020 / スイーツ TOKYO / Tabelog ID 13019733 / https://award.tabelog.com/hyakumeiten/sweets_tokyo/2020
FOD-1747	パティスリー カーヴァンソン			飲食店	スイーツ	食べログ スイーツ 百名店 2020	東京都					東京都 飯田橋駅			https://tabelog.com/tokyo/A1309/A130905/13035194/		未確認				46232	店舗照合済	食べログ 百名店 2020 / スイーツ TOKYO / Tabelog ID 13035194 / https://award.tabelog.com/hyakumeiten/sweets_tokyo/2020
FOD-1748	ラトリエ モトゾー			飲食店	スイーツ	食べログ スイーツ 百名店 2020	東京都					東京都 池尻大橋駅			https://tabelog.com/tokyo/A1317/A131705/13199223/		未確認				46232	店舗照合済	食べログ 百名店 2020 / スイーツ TOKYO / Tabelog ID 13199223 / https://award.tabelog.com/hyakumeiten/sweets_tokyo/2020
FOD-1749	フルーツパーラーフクナガ			飲食店	スイーツ	食べログ スイーツ 百名店 2020	東京都					東京都 四谷三丁目駅			https://tabelog.com/tokyo/A1309/A130903/13006765/		未確認				46232	店舗照合済	食べログ 百名店 2020 / スイーツ TOKYO / Tabelog ID 13006765 / https://award.tabelog.com/hyakumeiten/sweets_tokyo/2020
FOD-1750	ナタ・デ・クリスチアノ			飲食店	スイーツ	食べログ スイーツ 百名店 2020	東京都					東京都 代々木公園駅			https://tabelog.com/tokyo/A1318/A131810/13153384/		未確認				46232	店舗照合済	食べログ 百名店 2020 / スイーツ TOKYO / Tabelog ID 13153384 / https://award.tabelog.com/hyakumeiten/sweets_tokyo/2020
FOD-1751	フルーツカフェ フルータス			飲食店	スイーツ	食べログ スイーツ 百名店 2020	東京都					東京都 門前仲町駅			https://tabelog.com/tokyo/A1313/A131303/13056677/		未確認				46232	店舗照合済	食べログ 百名店 2020 / スイーツ TOKYO / Tabelog ID 13056677 / https://award.tabelog.com/hyakumeiten/sweets_tokyo/2020
FOD-1752	マテリエル			飲食店	スイーツ	食べログ スイーツ 百名店 2020	東京都					東京都 大山駅			https://tabelog.com/tokyo/A1322/A132203/13110008/		未確認				46232	店舗照合済	食べログ 百名店 2020 / スイーツ TOKYO / Tabelog ID 13110008 / https://award.tabelog.com/hyakumeiten/sweets_tokyo/2020
FOD-1753	ハリッツ 上原店			飲食店	スイーツ	食べログ スイーツ 百名店 2020	東京都					東京都 代々木上原駅			https://tabelog.com/tokyo/A1318/A131811/13023466/		未確認				46232	店舗照合済	食べログ 百名店 2020 / スイーツ TOKYO / Tabelog ID 13023466 / https://award.tabelog.com/hyakumeiten/sweets_tokyo/2020
