award_id	store_id	選定元	選定シリーズ	ランク・区分	公式ジャンル	年度	地域区分	掲載名	掲載時地域	出典URL	出典確認日	照合状態	備考
HYK2020-0882	FOD-1687	食べログ	食べログ 百名店	百名店	ラーメン	2020	WEST	らーめんstyle JUNK STORY 本店	大阪府	https://award.tabelog.com/hyakumeiten/ramen_west/2020	46232	店舗照合済	食べログ ラーメン WEST 百名店 2020 / 公式掲載順 82/100 / Tabelog ID 27050596
HYK2020-0883	FOD-1688	食べログ	食べログ 百名店	百名店	ラーメン	2020	WEST	手打ち麺 やす田	大阪府	https://award.tabelog.com/hyakumeiten/ramen_west/2020	46232	店舗照合済	食べログ ラーメン WEST 百名店 2020 / 公式掲載順 83/100 / Tabelog ID 27060153
HYK2020-0884	FOD-1689	食べログ	食べログ 百名店	百名店	ラーメン	2020	WEST	無鉄砲  大阪店	大阪府	https://award.tabelog.com/hyakumeiten/ramen_west/2020	46232	店舗照合済	食べログ ラーメン WEST 百名店 2020 / 公式掲載順 84/100 / Tabelog ID 27005006
HYK2020-0885	FOD-1690	食べログ	食べログ 百名店	百名店	ラーメン	2020	WEST	らーめん颯人	大阪府	https://award.tabelog.com/hyakumeiten/ramen_west/2020	46232	店舗照合済	食べログ ラーメン WEST 百名店 2020 / 公式掲載順 85/100 / Tabelog ID 27083921
HYK2020-0886	FOD-1691	食べログ	食べログ 百名店	百名店	ラーメン	2020	WEST	麺屋彩々 昭和町本店	大阪府	https://award.tabelog.com/hyakumeiten/ramen_west/2020	46232	店舗照合済	食べログ ラーメン WEST 百名店 2020 / 公式掲載順 86/100 / Tabelog ID 27059500
HYK2020-0887	FOD-1692	食べログ	食べログ 百名店	百名店	ラーメン	2020	WEST	らーめん鱗 茨木店	大阪府	https://award.tabelog.com/hyakumeiten/ramen_west/2020	46232	店舗照合済	食べログ ラーメン WEST 百名店 2020 / 公式掲載順 87/100 / Tabelog ID 27077480
HYK2020-0888	FOD-1693	食べログ	食べログ 百名店	百名店	ラーメン	2020	WEST	麺処 と市	奈良県	https://award.tabelog.com/hyakumeiten/ramen_west/2020	46232	店舗照合済	食べログ ラーメン WEST 百名店 2020 / 公式掲載順 88/100 / Tabelog ID 29006955
HYK2020-0889	FOD-1694	食べログ	食べログ 百名店	百名店	ラーメン	2020	WEST	洛二神	大阪府	https://award.tabelog.com/hyakumeiten/ramen_west/2020	46232	店舗照合済	食べログ ラーメン WEST 百名店 2020 / 公式掲載順 89/100 / Tabelog ID 27000534
HYK2020-0890	FOD-1695	食べログ	食べログ 百名店	百名店	ラーメン	2020	WEST	麦と麺助 新梅田中津店	大阪府	https://award.tabelog.com/hyakumeiten/ramen_west/2020	46232	店舗照合済	食べログ ラーメン WEST 百名店 2020 / 公式掲載順 90/100 / Tabelog ID 27104891
HYK2020-0891	FOD-1696	食べログ	食べログ 百名店	百名店	ラーメン	2020	WEST	大阪麺哲	大阪府	https://award.tabelog.com/hyakumeiten/ramen_west/2020	46232	店舗照合済	食べログ ラーメン WEST 百名店 2020 / 公式掲載順 91/100 / Tabelog ID 27080479
HYK2020-0892	FOD-1697	食べログ	食べログ 百名店	百名店	ラーメン	2020	WEST	博多とんこつ 天神旗	大阪府	https://award.tabelog.com/hyakumeiten/ramen_west/2020	46232	店舗照合済	食べログ ラーメン WEST 百名店 2020 / 公式掲載順 92/100 / Tabelog ID 27002613
HYK2020-0893	FOD-1698	食べログ	食べログ 百名店	百名店	ラーメン	2020	WEST	ラーメン坊也哲	大阪府	https://award.tabelog.com/hyakumeiten/ramen_west/2020	46232	店舗照合済	食べログ ラーメン WEST 百名店 2020 / 公式掲載順 93/100 / Tabelog ID 27073370
HYK2020-0894	FOD-1699	食べログ	食べログ 百名店	百名店	ラーメン	2020	WEST	あいつのラーメン かたぐるま	京都府	https://award.tabelog.com/hyakumeiten/ramen_west/2020	46232	店舗照合済	食べログ ラーメン WEST 百名店 2020 / 公式掲載順 94/100 / Tabelog ID 26023737
HYK2020-0895	FOD-1700	食べログ	食べログ 百名店	百名店	ラーメン	2020	WEST	はまんど	香川県	https://award.tabelog.com/hyakumeiten/ramen_west/2020	46232	店舗照合済	食べログ ラーメン WEST 百名店 2020 / 公式掲載順 95/100 / Tabelog ID 37000174
HYK2020-0896	FOD-1701	食べログ	食べログ 百名店	百名店	ラーメン	2020	WEST	無鉄砲 本店	京都府	https://award.tabelog.com/hyakumeiten/ramen_west/2020	46232	店舗照合済	食べログ ラーメン WEST 百名店 2020 / 公式掲載順 96/100 / Tabelog ID 26002160
HYK2020-0897	FOD-1702	食べログ	食べログ 百名店	百名店	ラーメン	2020	WEST	麺と心 7	大阪府	https://award.tabelog.com/hyakumeiten/ramen_west/2020	46232	店舗照合済	食べログ ラーメン WEST 百名店 2020 / 公式掲載順 97/100 / Tabelog ID 27072629
HYK2020-0898	FOD-1703	食べログ	食べログ 百名店	百名店	ラーメン	2020	WEST	がふうあん	兵庫県	https://award.tabelog.com/hyakumeiten/ramen_west/2020	46232	店舗照合済	食べログ ラーメン WEST 百名店 2020 / 公式掲載順 98/100 / Tabelog ID 28022134
HYK2020-0899	FOD-1704	食べログ	食べログ 百名店	百名店	ラーメン	2020	WEST	がむしゃら 奈良	奈良県	https://award.tabelog.com/hyakumeiten/ramen_west/2020	46232	店舗照合済	食べログ ラーメン WEST 百名店 2020 / 公式掲載順 99/100 / Tabelog ID 29001411
HYK2020-0900	FOD-1705	食べログ	食べログ 百名店	百名店	ラーメン	2020	WEST	中華そば 閃	大阪府	https://award.tabelog.com/hyakumeiten/ramen_west/2020	46232	店舗照合済	食べログ ラーメン WEST 百名店 2020 / 公式掲載順 100/100 / Tabelog ID 27061126
HYK2020-0901	FOD-1706	食べログ	食べログ 百名店	百名店	スイーツ	2020	TOKYO	うさぎや 中央通り店	東京都	https://award.tabelog.com/hyakumeiten/sweets_tokyo/2020	46232	店舗照合済	食べログ スイーツ TOKYO 百名店 2020 / 公式掲載順 1/100 / Tabelog ID 13041161
HYK2020-0902	FOD-1707	食べログ	食べログ 百名店	百名店	スイーツ	2020	TOKYO	日本橋 長門	東京都	https://award.tabelog.com/hyakumeiten/sweets_tokyo/2020	46232	店舗照合済	食べログ スイーツ TOKYO 百名店 2020 / 公式掲載順 2/100 / Tabelog ID 13011481
HYK2020-0903	FOD-1708	食べログ	食べログ 百名店	百名店	スイーツ	2020	TOKYO	ラ・ヴィエイユ・フランス 本店	東京都	https://award.tabelog.com/hyakumeiten/sweets_tokyo/2020	46232	店舗照合済	食べログ スイーツ TOKYO 百名店 2020 / 公式掲載順 3/100 / Tabelog ID 13043939
